"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
1,0.0024025923651747,-0.00803796683169811,-0.00824437111987741,-0.0376437528670692,-0.0987436353857154,-0.138024237739528,-0.116927364652383,-0.0657220148981574,-0.106711468754372,-0.107657282230476,-0.0793203276590653,-0.00841703143719386,0.053008091653115,0.0504113245686439,-0.00304774563837906,-0.0454600481948324,-0.0412035067508847,-0.0113954912662764,0.00606642481681652,0.00302739722533918,0.00152182267560796,0.0219493779032565,0.059381501772251,0.0872347757393861,0.0822291735286078,0.0489634733391351,0.0176451179027293,0.0118767679237362,0.0228007530192613,0.0246552470740187,0.0118461500307205,0.00472372351279304,0.0160676307556087,0.0292291023894951,0.0204749434386264,-0.00929090931985233,-0.0390745984898095,-0.0557392465023185,-0.0613334303296873,-0.0800064343971716,-0.0396290846338312,-0.005129286134542,-0.00693866978116198,-0.0255753969152295
