"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 1.22909423204728 1.22909423204728 1.22909423204728
"1972" 1.73203124961941 1.73203124961941 1.73203124961941
"1973" 1.90765240889131 1.90765240889131 1.90765240889131
"1974" 1.54242019683042 1.54242019683042 1.54242019683042
"1975" 1.31399743907165 1.31399743907165 1.31399743907165
"1976" 1.5020786845685 1.37515233387729 1.64072031807086
"1977" 1.57976354821079 1.21038427543965 2.06186821730566
"1978" 1.41182403073022 0.894273667463759 2.20605645246707
"1979" 1.30856506952615 0.815902703083835 2.11748500588357
"1980" 1.53082391907503 0.860479948817421 2.65329643446902
"1981" 2.16610341788077 1.20775537880931 4.17423052301131
"1982" 2.63500731872863 1.43816609462895 5.01339889846672
"1983" 2.39019512442824 1.22237171753023 4.88258288352412
"1984" 2.14020505236718 1.07471408258949 4.1831028749477
"1985" 1.85161582200239 0.975626192384401 3.7232585288689
"1986" 3.83546567715252 1.80146829990439 8.2021240545508
"1987" 3.3613033743849 1.57153834494821 7.61924398764164
"1988" 3.22753812938819 1.42621267924205 7.48586534931211
"1989" 3.12687789015875 1.32218737894453 7.09266211676221
"1990" 4.65698224384221 2.0764793209555 12.5470787169055
"1991" 4.45908429259341 1.87336242877427 11.4116139294041
"1992" 4.42834099205448 1.81614018487279 12.6307681883638
"1993" 4.52649970687639 1.80275637100418 12.646169186899
"1994" 4.42092497107221 1.77209851549015 12.3316711317131
"1995" 4.310531070814 1.67659786922561 12.1217049733352
"1996" 4.20383109148579 1.61597922099989 11.8188922721981
"1997" 4.11017628510346 1.50090374102137 11.696769522023
"1998" 3.95911029765936 1.46322788907479 11.4801966310798
"1999" 3.82006711663715 1.40419154369715 10.9654789772163
"2000" 3.73379217674442 1.33596904616387 10.5811474328395
"2001" 3.69021307164551 1.36603757264103 10.458241314441
"2002" 3.77163760273387 1.31118134381464 10.9237804101813
"2003" 3.72507405189906 1.27893577501195 11.1431681087078
"2004" 3.69301055112203 1.27865695079709 11.0472535109483
"2005" 3.67607806854789 1.30108902750679 10.9982922520363
"2006" 3.68634847860061 1.27955558227872 10.5075801869069
"2007" 3.59931864670248 1.24934696041986 10.2595100593454
"2008" 3.60261607371244 1.25049151882562 10.2689090564611
"2009" 3.69834582753584 1.28371994028549 10.5417774709399
"2010" 3.89150091270995 1.3507653292157 11.0923473798234
"2011" 4.18117674078099 1.45131369706838 11.9180403411194
"2012" 4.54565893420708 1.57782784187777 12.9569616195489
"2013" -99 NA NA
