population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
2669,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.016989599471827,-0.0155115042116356,-0.0135563073383844,-0.0129222047465829,-0.0149297741701049,-0.0196691297806675,-0.0263213096899171,-0.033907981515696,-0.0416590530591572,-0.048874879196366,-0.0548241197131256,-0.0590706122135276,-0.0618972194990395,-0.0641656503521715,-0.066530684813658,-0.0687796707744597,-0.0701250647004454,-1,-1,-1,-1,-1,-1
1815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1879,1,-0.241065059017442,-0.221073885007725,-0.166615141778959,-0.0997152029832371,-0.0373798210272636,0.0146428812238604,0.0582777716577745,0.0945401160003514,0.117904168514581,0.118609625273989,0.0910175264384625,0.0408780558474042,-0.0148922364112005,-0.0563060355668989,-0.0705616168456804,-0.057602002467303,-0.0283120694662693,0.0042876991026799,0.0360650055467184,0.0609977004824978,0.0759224129867575,0.0818434534370831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1877,1,0.00198945611133361,0.00198945611133405,0.00198945611133361,0.00198945611133361,0.00198945611133361,0.00198945611133405,0.00198945611133361,0.00198945611133361,0.00198945611133361,0.00198945611133361,0.00198945611133405,0.00198945611133361,0.00198945611133361,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8345,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0447936732060283,-0.0447936732060281,-0.0447936732060281,-0.0447936732060281,-0.0447936732060281,-0.0447936732060283,-0.0447936732060281,-0.0447936732060281,-0.044793673206028,-0.0447936732060282,-0.0447936732060281,-0.0447936732060282,-0.0447936732060281,-0.0447936732060281,-0.0447936732060281,-0.0447936732060282,0.0853138934964791,0.085313893496479,0.0853138934964791,0.085313893496479,0.0853138934964792,0.085313893496479,0.112226771092162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2520,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0553892754129266,-0.0519890317941798,-0.0454524964704013,-0.0368066400915545,-0.0270694959397679,-0.0169902024372885,-0.00750253263769629,-6.93055592386749e-05,0.00385794244147419,-1,-1,-1,-1,-1,-1,-1,-1,-1
1529,1,0.00240259236457785,-0.00803796683241398,-0.00824437111916421,-0.0376437528658924,-0.0987436353859588,-0.138024237740826,-0.116927364652816,-0.0657220148971138,-0.0381516482797863,-0.0379107842914639,-0.026693960151726,0.00503268610060292,0.0150728987885405,-0.0309212114791588,-0.10139919625927,-0.1222806106826,-0.0572259448799537,0.0456695042995081,0.0951145204521966,0.050029421229854,-0.0310044088706647,-0.0474455267657241,0.0307663943987437,0.126282753634502,0.145239026368751,0.0865900464942388,0.0311398003548309,0.0317319974945534,0.0571355907354425,0.0554697016312202,0.0305777198926371,0.022714822844037,0.0400147024473885,0.0506609686001349,0.0344904561182364,0.00378680140906518,-0.0279970819118436,-0.0615543239668392,-0.0871366138475853,-0.0800064343975881,-0.0396290846335505,-0.00512928613386343,-0.00693866978104385,-0.0255753969160635
1695,1,-0.00611907642987797,-0.00611907642987752,-0.00611907642987797,-0.00611907642987797,-0.00611907642987752,-0.00611907642987797,-0.00611907642987752,-0.00611907642987797,-0.00611907642987797,-0.00611907642987752,-0.00611907642987797,-0.278753600952829,0.0413926851582249,-0.0202033860882871,-0.00415595977115757,-0.204119982655925,0.0621479067488444,-0.068881289407813,0.235212711174338,-0.166331421766525,0.1249387366083,-0.259637310505756,0.072550667148612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8201,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0152524968535583,-0.0152524968535583,-0.0152524968535583,-1,-1,-1,-1,-1,-1,-1
1847,1,0.0265504167412499,0.0265504167412656,0.0265504167412829,0.026550416741301,0.0265504167413213,0.0265504167413426,0.0265504167413654,0.0265504167413899,0.0265504167414155,0.0265504167414421,0.0265504167414679,0.0265504167414925,0.0265504167415156,0.0265504167415378,0.0265504167415582,0.0265504167415778,0.0265504167415958,0.0265504167416126,0.0265504167416282,0.0265504167416422,0.0265504167416544,0.0265504167416641,0.0265504167416712,0.0265504167416766,0.0265504167416786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2519,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0297144579785347,0.029714457979199,0.0297144579801367,0.0297144579807009,0.0297144579805484,0.0297144579799324,0.0297144579794357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1758,1,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043289981,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043290026,-0.00213882043289981,0.644612342013426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13310,1,-1,-1,-1,-1,-0.0534256036609153,-0.000462800117754014,0.0683687415605223,-0.0321399766351589,-0.0321399766351589,-0.0321399766351584,-0.0321399766351589,-0.0321399766351589,-0.0321399766351589,0.192889306979616,-0.0128228884798598,-0.0128228884798598,-0.0128228884798594,-0.0128228884798598,-0.0128228884798598,-0.0128228884798594,-0.0128228884798598,-0.0128228884798598,-0.0128228884798594,-0.0128228884798598,-0.0128228884798598,-0.0128228884798594,-0.0128228884798598,-0.0128228884798598,-0.0128228884798594,-0.0128228884798598,-0.0128228884798598,-0.0128228884798594,-0.0128228884798598,-0.223237312863588,-0.0387279611983109,0.116996753723413,-1,-1,-1,-1,-1,-1,-1,-1
8111,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0130936183316415,-0.0130936183316424,-0.0130936183316415,-0.0130936183316424,-0.0130936183316415,-0.0130936183316415,-0.0130936183316424,-0.0130936183316415,-0.0130936183316415,-0.0130936183316424,-0.0130936183316415,-0.0130936183316415,-1,-1,-1,-1,-1,-1
12225,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.877685407217849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8192,1,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-0.0197644303455964,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-0.0197644303455964,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-0.0197644303455964,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-0.0197644303455964,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-0.0197644303455964,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-0.0197644303455964,-0.0197644303455959,-0.0197644303455959,-0.0197644303455959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12011,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0203542685525755,0.0192602387978975,0.0173878615819838,0.0153766386359004,0.013572196611447,0.0118129148587003,0.00981879698262311,0.00754916025575936,0.00500908674187928,0.0021985764409731,-0.000781205521287909,-0.00352559864223823,-0.00598427080130559,-0.00836055401888292,-0.0106127954627757,-0.0122855612453638,-0.0129721798437537,-0.0128285499223963,-0.0124995852777223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13097,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.800894377522203,-0.616300430442573,-0.0273001272063737,-0.0273001272063738,-0.0273001272063738,-0.0273001272063737,-0.0273001272063738,-0.0273001272063737,-0.0273001272063738,-0.0273001272063737,-0.0273001272063738,-0.0273001272063737,0.687974620034556,-1,-1,-1,-1,-1,-1,-1,-1,-1
13098,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.1378717791808,-0.327394863609259,-0.181047691557154,-0.181047691557154,-0.181047691557154,-0.181047691557154,-0.181047691557154,-0.181047691557154,-0.181047691557154,-0.181047691557154,-0.181047691557154,-0.181047691557154,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
13099,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
13100,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.51459693941858,1.00796892967128,-0.100796892967127,-0.100796892967128,-0.100796892967128,-0.100796892967128,-0.100796892967127,-0.100796892967128,-0.100796892967128,-0.100796892967128,-0.100796892967128,-0.100796892967127,-0.954242509439325,-1,-1,-1,-1,-1,-1,-1,-1,-1
13101,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.00432137378264,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
13102,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.887295719808712,0.71120446075303,-0.00377885608894002,-0.00377885608893991,-0.00377885608894002,-0.00377885608894002,-0.00377885608893991,-0.00377885608893991,-0.00377885608894002,-0.00377885608894002,-0.00377885608894002,-0.00377885608894002,-0.404570587571051,-1,-1,-1,-1,-1,-1,-1,-1,-1
