Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Calidris_pygmaea,1,NA,NA,NA,NA,-0.0226618140572175,-0.0226618140572172,-0.0226618140572175,-0.0226618140572172,-0.0226618140572175,-0.0226618140572172,-0.0226618140572175,-0.0226618140572172,-0.0226618140572175,-0.0226618140572172,-0.0226618140572175,-0.0226618140572175,-0.0226618140572172,-0.027979909508828,-0.0279799095088278,-0.0279799095088278,-0.0279799095088278,-0.027979909508828,-0.0279799095088278,-0.0279799095088278,-0.0279799095088278,-0.0279799095088278,-0.027979909508828,-0.0279799095088278,-0.0279799095088278,-0.0279799095088278,-0.027979909508828,-0.0279799095088278,-0.0679815091083342,-0.0679815091083342,-0.0679815091083342,-0.0679815091083341,-0.0679815091083342,-0.649807153183723,-0.649807153183723,NA,NA,NA,NA,NA
Cepphus_grylle,1,NA,NA,NA,NA,NA,0.0964400374670786,0.0992263479732489,0.114987613485454,0.146310044464063,0.175752965771934,0.177094945707442,0.140128101890208,0.0816509886614849,0.0309241237881461,0.00571372728817687,0.00225301812035017,0.00482682675901769,0.00170171461192448,-0.00756248805156234,-0.0166083595674769,-0.0210565417292501,-0.0225667788081094,-0.0255059080271289,-0.0311762763468568,-0.0364253434172537,-0.0375299801988933,-0.0335355757051197,-0.0247799040903134,-0.0102438415395834,0.0103692273713576,0.0319186731812282,0.0452574623146247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odobenus_rosmarus,1,NA,NA,NA,NA,NA,NA,NA,-0.0157277004541554,-0.0157277004541552,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,-0.0157277004541552,-0.0157277004541552,-0.0157277004541554,-0.0157277004541549,-0.0157277004541554,-0.0157277004541552,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,0.0659741239910945,-0.101507419393945,-0.286096015474486,0.0707502534009196,0.0707502534009196,-0.0456987941848748,-0.796512653896014,0.629534100355853,0.130190722746966,0.0480759656001544,0.119877419578443,NA,NA,NA,NA,NA
Balaena_mysticetus,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0443359409187063,-0.0443359409187059,0.0606249293349053,0.218922225861073,-0.0511745460525432,-0.0285951891679868,-0.0285951891679868,0.189645512697469,-0.226106812680651,0.116495925048078,0.0142909353158425,0.0142909353158425,0.0142909353158425,0.0142909353158425,0.0142909353158425,0.0138730035608754,0.0138730035608754,0.013873003560875,0.0138730035608754,0.0138730035608754,0.0138730035608754,0.0138730035608754,0.0138730035608754,NA,NA,NA,NA,NA,NA,0.160622716450561,-0.598757355777877,NA,NA,NA,NA,NA
Delphinapterus_leucas,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00517954455579916,-0.00517954455579916,-0.00517954455579961,-0.00517954455579916,-0.00517954455579916,-0.0147784799326947,-0.0147784799326947,-0.0147784799326949,-0.0147784799326947,-0.0147784799326949,-0.012852729590749,-0.012852729590749,-0.012852729590749,0.00104032011139021,0.00104032011139021,0.00104032011139044,0.00104032011138999,0.00104032011139021,0.00340868409468831,0.00340868409468831,0.00340868409468786,0.054935371103662,0.054935371103662,0.0549353711036615,-0.0511427465048211,-0.0511427465048215,-0.0511427465048215,-0.0511427465048215,NA,NA,NA,NA,NA,NA
Polysticta_stelleri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0171806750473991,0.0167041151284146,0.0150018160334304,0.0115130877197909,0.00661622797569494,0.00144882325831119,-0.00307210112614786,-0.00703125078193967,-0.0111576850888593,-0.0156710168468588,-0.0206943241219206,-0.0260284094483048,0.327548302385681,-0.518331065581048,-0.0207397902790676,-0.0226291001296373,-0.02375445234777,-0.024236718932364,-0.0245657098358774,-0.0251739431453424,-0.0260000092057853,-0.0265794695497443,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippoglossoides_platessoides,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0594193411987196,-0.0618472087178845,-0.0688092771103066,-0.0814990691249471,-0.0984684661862829,-0.115977467164613,-0.129994883558177,-0.138371124978197,-0.141630131379275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pusa_hispida,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22357901567111,-0.223579015671109,-0.273001272063738,0.397940008672038,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0894920334642033,-0.165923003469034,-0.0911143288521063,-0.0911143288521064,0.134112613185355,0.0256995302148193,0.0256995302148192,0.0256995302148193,0.0256995302148193,0.0256995302148193,0.0256995302148192,0.0256995302148193,-0.3199048154279,0.109534945308458,0.109534945308458,NA,NA,NA,NA
Gadus_morhua,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34025262994511,-0.176753508696925,0.177047863958665,0.545166192035436,0.582400871999405,0.142856552697906,-0.477000561885371,-0.814900813139606,-0.731716612297244,-0.484974656201431,-0.336068942417214,-0.267104936109912,-0.144471689301131,0.0178548519225883,0.111743803454832,0.145205302976437,0.210840755420081,0.28003357669174,0.230599006535641,0.110084325116977,0.157607164291679,0.434892639166233,0.611745329031488,0.344657397527256,-0.204961163239934,-0.496234063786279,-0.295016048294118,0.0292338307569491,NA,NA,NA,NA
Megaptera_novaeangliae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115233428100922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monodon_monoceros,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074050441936544,0.0074050441936544,0.00740504419365395,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.00740504419365395,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boreogadus_saida,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267953536862395,-0.015672027108156,-0.0143613535470701,-0.100000873742494,0.076711563959912,-0.043743944774157,0.100227255930775,0.171848554430852,0.0559620174320927,0.055015881431193,0.0547264964688789,0.054450840927506,0.0531298108477487,0.0493596471467606,0.0422964265060872,0.0330251060804696,0.0241977542886471,0.0174922097143275,0.0117770484924908,0.00446544192028675,-0.00558733096231068,-0.0172277526133087,-0.028737077550796,-0.0393319488116846,-0.0486896904424445,-0.0560190871876411,-0.0604844485619487,-0.0622471981430675,NA
Liopsetta_glacialis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640375289070171,0.079850421433756,0.0798504214337559,0.103540591907069,0.545944049349031,-0.0867343839380707,0.11218150615055,0.0104654336781649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleginus_gracilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639336110291355,-0.247190130080584,-0.247190130080584,-0.332673277159446,0.49282533511368,-0.0655959503396544,-0.247784483710756,-0.159700842867512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Osmerus_mordax,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727541257028557,-0.0295776701692781,-0.0295776701692781,0.359371288000553,0.458814945827803,0.169909365272142,0.0109714370994554,-0.00469512120837989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sebastes_mentella,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0818666866211735,0.0884665648201421,0.0896514564719504,0.0739632368183014,0.0439227026215558,0.0119671004965216,-0.0137951168184109,-0.0349501846286819,-0.0552490621965953,-0.073016000246207,-0.0829994251781478,-0.0827665825404638,-0.0747264002377244,-0.0630568015080564,-0.0503798795789936,-0.0363486821099346,-0.0177920942588221,0.00849290831109428,0.0405154200070523,0.0690268045635984,0.0836963222199207,0.0825969687607939,0.0738460829369205,0.0669922737567927,0.0647651929437902,NA,NA,NA
Enhydra_lutris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013867575244878,-0.0138675752448778,-0.013867575244878,-0.0381119413249057,-0.0381119413249056,-0.0381119413249058,-0.0381119413249058,-0.0381119413249056,-0.0381119413249058,-0.0381119413249058,-0.0381119413249056,-0.0381119413249058,-0.0381119413249057,-0.0381119413249057,-0.0453042830005041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stercorarius_longicaudus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00515037706567593,0.00515037706554068,0.00515037706537368,0.00515037706526513,0.00515037706514325,0.00515037706482211,0.00515037706418396,0.00515037706327427,0.00515037706223264,-0.0051837878818511,0.000108271886680399,0.00949741997401176,0.0217771356146114,0.0378520056000456,0.0580923252163976,0.0785521432652181,0.0927764857281679,0.0980825488067203,0.0981845526877692,NA,NA,NA,NA,NA,NA,NA
Balaenoptera_acutorostrata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039758692263506,0.0397586922635069,0.0397586922635069,0.039758692263506,0.0397586922635069,0.0397586922635069,-0.0368580827039384,-0.0368580827039375,-0.0368580827039384,-0.0368580827039375,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calidris_alpina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00109757404745081,0.00109757410053524,0.00109757418640011,0.00109757426618673,0.00109757431211643,0.00109757432455293,0.0010975743227335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stercorarius_pomarinus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pluvialis_squatarola,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0374358902019919,-0.0374358902019917,-0.0374358902019918,-0.0374358902019917,-0.0374358902019918,-0.0374358902019917,-0.0374358902019918,-0.0374358902019917,-0.0374358902019918,-0.0374358902019918,-0.0374358902019917,-0.0374358902019918,-0.0374358902019917,NA,NA,NA,NA,NA,NA
Phalaropus_lobatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110535001416755,0.0977096686437703,0.0730034174816072,0.0420777208517133,0.0119784150831283,-0.0122641096568466,-0.028272632130196,-0.0355289071567952,-0.0349348276565163,-0.0290972877007265,-0.0221368381171176,-0.0179093808291121,NA,NA,NA,NA,NA,NA
Calidris_ptilocnemis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0588951898630574,-0.0564811572530308,-0.051072474215367,-0.0435829638575345,-0.0365777302537502,-0.0321386843428337,-0.0296603514790106,-0.026309723155594,-0.0198225428474079,-0.0103760913053734,0.000397686041478273,0.0113895366684247,0.0221096176065312,0.0311813891756709,0.0362983211987165,NA,NA
Gasterosteus_aculeatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852784868680548,0.271528786458788,NA,NA,NA,NA,NA,NA
