"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 1.05695186982399 0.955510732825365 1.19473853497677
"1972" 1.12466401454197 0.963820471796056 1.32680739335811
"1973" 1.18314316571801 0.988705178303609 1.39579739315754
"1974" 1.21195862033273 0.987908111730674 1.48380586589326
"1975" 1.21096495235352 0.987279784534589 1.50278576194633
"1976" 1.1957628349855 0.970458806213508 1.4958159276896
"1977" 1.17468858103794 0.945366648767092 1.46945350547958
"1978" 1.13943518121702 0.931632923919953 1.42533563914849
"1979" 1.08065763856604 0.865602262993466 1.35638342802357
"1980" 0.742432590475493 0.384260467300584 1.19895774406935
"1981" 0.675659893640308 0.356760589744363 1.11805331447961
"1982" 0.624042661267155 0.326090196222665 1.00711530536673
"1983" 0.552645184056624 0.277413232070593 0.957175757065501
"1984" 0.491078142400673 0.263630873615443 0.882458673073855
"1985" 0.489441453475591 0.25613791623057 0.85104296130124
"1986" 0.559561022683617 0.281782029832948 1.27242040014035
"1987" 0.648199862012997 0.299320298040968 1.6439932794354
"1988" 0.633327259572083 0.284295606474259 1.58609857349105
"1989" 0.449272894619417 0.183517119058008 1.24793302901342
"1990" 0.27172960379679 0.105511738446214 0.707180841806655
"1991" 0.188679490524339 0.0568603306950925 0.640418914882196
"1992" 0.149555500620306 0.0470554209893865 0.604928324339359
"1993" 0.129153599790162 0.0336458937870036 0.493017774977154
"1994" 0.116051736021159 0.0285896675975452 0.48002349074373
"1995" 0.111906439785388 0.0273580668567882 0.434854263156875
"1996" 0.118478665086663 0.0284518465481832 0.502450650323025
"1997" 0.125627617521584 0.0320114344870401 0.56398447140934
"1998" 0.135276511401343 0.0362302292327673 0.565370094894366
"1999" 0.150136662227438 0.0409257849964539 0.729424740379397
"2000" 0.172024253767282 0.0402086760125964 0.875599982184324
"2001" 0.200470653035977 0.0466723234433776 1.04686482649381
"2002" 0.217963241128288 0.0513534988304944 1.16768101399971
"2003" 0.25267852702316 0.0587552616193325 1.25047203405004
"2004" 0.41064623649946 0.0743317482018275 2.37791302559423
"2005" 0.818076094944459 0.11870945565877 9.72615742973442
"2006" 1.19832768209029 0.14766969252217 14.666940017211
"2007" 0.932283936145672 0.113693663887322 10.953885553648
"2008" 0.51866191600673 0.0573125395702096 5.22252285787875
"2009" 0.262947055404212 0.0290558513217085 2.64767272259602
"2010" 0.281256224428177 0.0310790285433229 2.83203184129249
"2011" -99 NA NA
"2012" -99 NA NA
"2013" -99 NA NA
